Airline Name,Travel Time,Number of Stops,Ticket Price ($),Departure Airport,Departure Time,1st Stop: Departure Time,1st Stop,2nd Stop: Departure Time,2nd Stop,Destination Airport,Arrival Time,Arrival Date
Kenya,0 days 18:10:00,1 Stop,802.0,DXB,06:45:00,0 days 06:40:00,NBO,,,BKK,07:05:00,1-04-08
Kenya,0 days 22:15:00,1 Stop,802.0,DXB,02:40:00,0 days 10:45:00,NBO,,,BKK,18:30:00,1-04-08
Multiple,1 days 05:10:00,2 Stops,983.0,DXB,18:55:00,0 days 06:40:00,BLR,,,BKK,19:05:00,1-04-08
Multiple,1 days 07:25:00,2 Stops,983.0,DXB,16:40:00,0 days 08:40:00,BLR,,,BKK,07:05:00,1-04-08
Multiple,0 days 09:00:00,1 Stop,1032.0,DXB,22:50:00,0 days 03:10:00,DEL,,,BKK,14:25:00,1-04-08
Multiple,0 days 09:15:00,1 Stop,1032.0,DXB,10:25:00,0 days 03:35:00,DEL,,,BKK,10:15:00,1-04-08
Multiple,0 days 09:40:00,1 Stop,1032.0,DXB,15:45:00,0 days 03:40:00,DEL,,,BKK,20:40:00,1-04-08
Multiple,0 days 09:55:00,1 Stop,1032.0,DXB,21:55:00,0 days 04:05:00,DEL,,,BKK,23:45:00,1-04-08
Multiple,0 days 10:45:00,1 Stop,1032.0,DXB,14:40:00,0 days 04:55:00,DEL,,,BKK,22:45:00,1-04-08
Multiple,0 days 10:55:00,1 Stop,1032.0,DXB,08:45:00,0 days 05:20:00,DEL,,,BKK,20:00:00,1-04-08
Multiple,0 days 11:10:00,1 Stop,1032.0,DXB,20:40:00,0 days 05:20:00,DEL,,,BKK,20:00:00,1-04-08
Multiple,0 days 12:05:00,1 Stop,1032.0,DXB,19:45:00,0 days 06:20:00,DEL,,,BKK,20:00:00,1-04-08
Multiple,0 days 12:10:00,1 Stop,1032.0,DXB,07:30:00,0 days 06:40:00,DEL,,,BKK,08:20:00,1-04-08
Multiple,0 days 12:35:00,1 Stop,1032.0,DXB,12:50:00,0 days 07:05:00,DEL,,,BKK,08:20:00,1-04-08
Multiple,0 days 13:10:00,1 Stop,1032.0,DXB,06:30:00,0 days 07:40:00,DEL,,,BKK,11:30:00,1-04-08
Multiple,0 days 13:30:00,1 Stop,1032.0,DXB,11:55:00,0 days 07:55:00,DEL,,,BKK,08:20:00,1-04-08
Multiple,0 days 13:40:00,1 Stop,1032.0,DXB,06:00:00,0 days 08:10:00,DEL,,,BKK,11:30:00,1-04-08
Multiple,0 days 15:00:00,1 Stop,1032.0,DXB,10:25:00,0 days 09:10:00,DEL,,,BKK,23:55:00,1-04-08
Multiple,0 days 15:40:00,1 Stop,1032.0,DXB,22:50:00,0 days 09:55:00,DEL,,,BKK,13:00:00,1-04-08
Multiple,0 days 16:35:00,1 Stop,1032.0,DXB,21:55:00,0 days 10:50:00,DEL,,,BKK,13:00:00,1-04-08
Multiple,0 days 16:40:00,1 Stop,1032.0,DXB,08:45:00,0 days 10:55:00,DEL,,,BKK,23:55:00,1-04-08
Multiple,0 days 17:50:00,1 Stop,1032.0,DXB,20:40:00,0 days 12:05:00,DEL,,,BKK,13:00:00,1-04-08
Multiple,0 days 17:55:00,1 Stop,1032.0,DXB,07:30:00,0 days 12:15:00,DEL,,,BKK,23:55:00,1-04-08
Multiple,0 days 08:40:00,1 Stop,1061.0,DXB,22:45:00,0 days 04:30:00,AMD,,,BKK,05:55:00,1-04-08
Multiple,0 days 14:00:00,1 Stop,1061.0,DXB,22:45:00,0 days 09:50:00,AMD,,,BKK,11:15:00,1-04-08
Multiple,0 days 14:55:00,1 Stop,1061.0,DXB,16:30:00,0 days 10:25:00,AMD,,,BKK,05:55:00,1-04-08
Multiple,0 days 20:15:00,1 Stop,1061.0,DXB,16:30:00,0 days 15:45:00,AMD,,,BKK,11:15:00,
Multiple,1 days 00:50:00,1 Stop,1061.0,DXB,06:35:00,0 days 20:40:00,AMD,,,BKK,05:55:00,
Multiple,1 days 02:35:00,2 Stops,1072.0,DXB,21:30:00,0 days 03:50:00,BLR,,,BKK,22:35:00,1-04-08
Multiple,1 days 05:10:00,2 Stops,1072.0,DXB,18:55:00,0 days 06:10:00,BLR,,,BKK,22:35:00,1-04-08
Multiple,1 days 06:35:00,2 Stops,1072.0,DXB,17:30:00,0 days 07:50:00,BLR,,,BKK,22:35:00,1-04-08
Lufthansa,0 days 21:15:00,1 Stop,1075.0,DXB,02:50:00,0 days 05:50:00,FRA,,,BKK,22:35:00,1-04-08
Lufthansa,1 days 11:05:00,2 Stops,1245.0,DXB,19:00:00,0 days 03:55:00,DEL,,,BKK,04:35:00,1-04-08
Multiple,0 days 10:15:00,1 Stop,1351.0,DXB,20:40:00,0 days 03:05:00,CMB,,,BKK,05:25:00,1-04-08
Multiple,0 days 18:55:00,1 Stop,1351.0,DXB,20:40:00,0 days 11:40:00,CMB,,,BKK,14:05:00,1-04-08
SWISS,0 days 21:30:00,1 Stop,1401.0,DXB,00:55:00,0 days 06:35:00,ZRH,,,BKK,20:55:00,1-04-08
British,0 days 19:50:00,1 Stop,1464.0,DXB,13:10:00,0 days 03:05:00,LHR,,,BKK,07:30:00,1-04-08
Singapore,0 days 20:15:00,1 Stop,1609.0,DXB,23:40:00,0 days 07:30:00,SIN,,,BKK,18:25:00,1-04-08
British,1 days 00:10:00,1 Stop,1664.0,DXB,08:50:00,0 days 07:25:00,LHR,,,BKK,07:30:00,1-04-08
British,0 days 22:45:00,1 Stop,1709.0,DXB,01:50:00,0 days 06:00:00,LHR,,,BKK,23:05:00,1-04-08
Lufthansa,1 days 03:05:00,2 Stops,1735.0,DXB,21:00:00,0 days 03:45:00,DEL,,,BKK,22:35:00,1-04-08
Multiple,0 days 16:05:00,1 Stop,2197.0,DXB,03:00:00,0 days 06:55:00,CAI,,,BKK,17:35:00,1-04-08
Cathay Pacific,1 days 00:15:00,1 Stop,3188.0,DXB,22:40:00,0 days 09:55:00,HKG,,,MLE,11:10:00,1-04-08
IndiGo,0 days 12:55:00,1 Stop,135.0,BOM,22:45:00,0 days 09:20:00,COK,,,MLE,11:10:00,1-04-08
IndiGo,0 days 19:45:00,1 Stop,140.0,BOM,15:55:00,0 days 16:25:00,COK,,,MLE,13:00:00,1-04-08
IndiGo,0 days 02:40:00,Nonstop,152.0,BOM,10:50:00,,,,,MLE,08:15:00,1-04-08
Srilankan,0 days 12:05:00,1 Stop,154.0,BOM,20:40:00,0 days 08:15:00,CMB,,,MLE,14:25:00,1-04-08
Srilankan,0 days 18:15:00,1 Stop,154.0,BOM,20:40:00,0 days 14:25:00,CMB,,,MLE,14:40:00,1-04-08
IndiGo,0 days 21:05:00,1 Stop,160.0,BOM,18:05:00,0 days 17:10:00,BLR,,,MLE,14:40:00,1-04-08
IndiGo,0 days 22:25:00,1 Stop,170.0,BOM,16:45:00,0 days 18:30:00,BLR,,,MLE,14:40:00,1-04-08
IndiGo,1 days 00:25:00,1 Stop,170.0,BOM,14:45:00,0 days 20:25:00,BLR,,,MLE,14:40:00,1-04-08
IndiGo,0 days 17:40:00,1 Stop,171.0,BOM,21:30:00,0 days 13:50:00,BLR,,,MLE,14:40:00,1-04-08
IndiGo,0 days 18:35:00,1 Stop,171.0,BOM,20:35:00,0 days 15:00:00,BLR,,,MLE,14:40:00,1-04-08
IndiGo,0 days 19:40:00,1 Stop,171.0,BOM,19:30:00,0 days 15:50:00,BLR,,,MLE,14:40:00,1-04-08
IndiGo,1 days 02:40:00,1 Stop,171.0,BOM,12:30:00,0 days 22:50:00,BLR,,,MLE,19:50:00,1-04-08
Srilankan,0 days 23:40:00,1 Stop,210.0,BOM,20:40:00,0 days 19:50:00,CMB,,,MLE,11:10:00,1-04-08
IndiGo,1 days 02:30:00,1 Stop,218.0,BOM,09:10:00,0 days 23:05:00,COK,,,MLE,14:40:00,1-04-08
IndiGo,0 days 05:20:00,1 Stop,254.0,BOM,09:50:00,0 days 01:30:00,BLR,,,MLE,14:40:00,1-04-08
IndiGo,0 days 06:40:00,1 Stop,254.0,BOM,08:30:00,0 days 02:40:00,BLR,,,MLE,14:40:00,1-04-08
IndiGo,0 days 07:25:00,1 Stop,254.0,BOM,07:45:00,0 days 03:35:00,BLR,,,MLE,14:40:00,1-04-08
IndiGo,0 days 09:05:00,1 Stop,254.0,BOM,06:05:00,0 days 05:15:00,BLR,,,MLE,14:40:00,1-04-08
IndiGo,0 days 08:10:00,1 Stop,269.0,BOM,07:00:00,0 days 04:25:00,BLR,,,MLE,14:25:00,1-04-08
Multiple,0 days 16:15:00,2 Stops,353.0,BOM,22:40:00,0 days 10:10:00,HYD,0 days 01:20:00,CMB,MLE,14:25:00,1-04-08
Multiple,0 days 19:45:00,2 Stops,353.0,BOM,19:10:00,0 days 13:20:00,HYD,0 days 01:20:00,CMB,MLE,19:50:00,1-04-08
Multiple,0 days 21:40:00,2 Stops,353.0,BOM,22:40:00,0 days 10:10:00,HYD,0 days 06:45:00,CMB,MLE,19:50:00,1-04-08
Multiple,1 days 01:10:00,2 Stops,353.0,BOM,19:10:00,0 days 13:20:00,HYD,0 days 06:45:00,CMB,MLE,14:25:00,1-04-08
Multiple,1 days 04:10:00,2 Stops,353.0,BOM,10:45:00,0 days 22:05:00,HYD,0 days 01:20:00,CMB,MLE,14:25:00,1-04-08
Multiple,1 days 05:10:00,2 Stops,353.0,BOM,09:45:00,0 days 22:30:00,COK,0 days 02:00:00,CMB,MLE,19:50:00,1-04-08
Multiple,1 days 09:35:00,2 Stops,353.0,BOM,10:45:00,0 days 22:05:00,HYD,0 days 06:45:00,CMB,MLE,14:25:00,1-04-08
Multiple,0 days 17:55:00,2 Stops,370.0,BOM,21:00:00,0 days 11:00:00,MAA,0 days 02:05:00,CMB,MLE,14:25:00,1-04-08
Multiple,0 days 21:05:00,2 Stops,370.0,BOM,17:50:00,0 days 14:10:00,MAA,0 days 02:05:00,CMB,MLE,19:50:00,1-04-08
Multiple,0 days 23:20:00,2 Stops,370.0,BOM,21:00:00,0 days 11:00:00,MAA,0 days 07:30:00,CMB,MLE,19:50:00,1-04-08
Multiple,0 days 23:20:00,2 Stops,370.0,BOM,21:00:00,0 days 17:05:00,MAA,0 days 01:25:00,CMB,MLE,08:15:00,1-04-08
Multiple,1 days 02:00:00,2 Stops,370.0,BOM,06:45:00,0 days 07:10:00,MAA,0 days 13:50:00,CMB,MLE,19:50:00,1-04-08
Multiple,1 days 02:30:00,2 Stops,370.0,BOM,17:50:00,0 days 14:10:00,MAA,0 days 07:30:00,CMB,MLE,19:50:00,1-04-08
Multiple,1 days 02:30:00,2 Stops,370.0,BOM,17:50:00,0 days 20:15:00,MAA,0 days 01:25:00,CMB,MLE,14:25:00,1-04-08
Multiple,1 days 08:10:00,2 Stops,370.0,BOM,06:45:00,0 days 07:10:00,MAA,0 days 20:00:00,CMB,MLE,12:15:00,1-04-08
Multiple,0 days 16:05:00,1 Stop,387.0,BOM,20:40:00,0 days 12:20:00,CMB,,,MLE,19:50:00,1-04-08
Multiple,1 days 10:35:00,2 Stops,398.0,BOM,09:45:00,0 days 22:30:00,COK,0 days 07:25:00,CMB,MLE,15:45:00,1-04-08
Air India,0 days 09:30:00,1 Stop,412.0,BOM,06:45:00,0 days 05:25:00,BLR,,,MLE,15:45:00,
Air India,0 days 12:15:00,1 Stop,412.0,BOM,04:00:00,0 days 08:15:00,BLR,,,MLE,06:05:00,
Gulf Air Company,1 days 00:05:00,1 Stop,456.0,BOM,06:30:00,0 days 15:35:00,BAH,,,MLE,14:25:00,1-04-08
Multiple,0 days 09:40:00,2 Stops,467.0,BOM,05:15:00,0 days 02:40:00,MAA,0 days 02:05:00,CMB,MLE,14:25:00,
Multiple,0 days 15:55:00,2 Stops,467.0,BOM,23:00:00,0 days 09:10:00,MAA,0 days 02:05:00,CMB,MLE,14:25:00,1-04-08
Multiple,0 days 20:45:00,2 Stops,467.0,BOM,18:10:00,0 days 13:40:00,MAA,0 days 02:05:00,CMB,MLE,14:25:00,1-04-08
Multiple,0 days 23:40:00,2 Stops,467.0,BOM,15:15:00,0 days 16:45:00,MAA,0 days 02:05:00,CMB,MLE,08:15:00,1-04-08
Multiple,0 days 23:45:00,2 Stops,467.0,BOM,09:00:00,0 days 05:05:00,MAA,0 days 13:50:00,CMB,MLE,08:15:00,1-04-08
Multiple,1 days 03:30:00,2 Stops,467.0,BOM,05:15:00,0 days 02:40:00,MAA,0 days 19:55:00,CMB,MLE,08:15:00,1-04-08
Multiple,1 days 03:30:00,2 Stops,467.0,BOM,05:15:00,0 days 08:45:00,MAA,0 days 13:50:00,CMB,MLE,14:25:00,1-04-08
Multiple,1 days 09:40:00,2 Stops,467.0,BOM,05:15:00,0 days 08:45:00,MAA,0 days 20:00:00,CMB,MLE,14:25:00,1-04-08
Multiple,0 days 18:40:00,2 Stops,490.0,BOM,20:15:00,0 days 12:30:00,HYD,0 days 01:20:00,CMB,MLE,19:50:00,1-04-08
Multiple,1 days 00:05:00,2 Stops,490.0,BOM,20:15:00,0 days 12:30:00,HYD,0 days 06:45:00,CMB,MLE,14:25:00,1-04-08
Multiple,1 days 03:55:00,2 Stops,490.0,BOM,11:00:00,0 days 21:45:00,HYD,0 days 01:20:00,CMB,MLE,19:50:00,1-04-08
Multiple,1 days 09:20:00,2 Stops,490.0,BOM,11:00:00,0 days 21:45:00,HYD,0 days 06:45:00,CMB,MLE,15:45:00,1-04-08
Air India,0 days 11:00:00,2 Stops,530.0,BOM,05:15:00,0 days 03:50:00,MAA,0 days 01:45:00,BLR,MLE,15:45:00,
Air India,0 days 06:55:00,1 Stop,548.0,BOM,09:20:00,0 days 02:55:00,BLR,,,MLE,15:45:00,
Air India,0 days 10:15:00,2 Stops,554.0,BOM,06:00:00,0 days 02:20:00,HYD,0 days 02:40:00,BLR,MLE,14:25:00,
Multiple,0 days 21:45:00,2 Stops,555.0,BOM,17:10:00,0 days 14:55:00,COK,0 days 02:00:00,CMB,MLE,14:25:00,1-04-08
Multiple,1 days 02:55:00,2 Stops,555.0,BOM,12:00:00,0 days 20:15:00,COK,0 days 02:00:00,CMB,MLE,08:15:00,1-04-08
Multiple,1 days 03:15:00,2 Stops,555.0,BOM,05:30:00,0 days 03:15:00,COK,0 days 19:50:00,CMB,MLE,14:25:00,1-04-08
Multiple,0 days 09:25:00,2 Stops,569.0,BOM,05:30:00,0 days 03:15:00,COK,0 days 02:00:00,CMB,MLE,14:40:00,
Flydubai,0 days 09:50:00,1 Stop,606.0,BOM,05:20:00,0 days 02:15:00,DXB,,,MLE,07:25:00,
Flydubai,1 days 02:35:00,1 Stop,606.0,BOM,05:20:00,0 days 18:15:00,DXB,,,MLE,07:45:00,1-04-08
Flydubai,1 days 02:55:00,1 Stop,606.0,BOM,05:20:00,0 days 19:05:00,DXB,,,MLE,09:30:00,1-04-08
Emirates,0 days 11:40:00,1 Stop,695.0,BOM,22:20:00,0 days 04:15:00,DXB,,,MLE,09:30:00,1-04-08
Emirates,0 days 14:40:00,1 Stop,695.0,BOM,19:20:00,0 days 07:20:00,DXB,,,MLE,09:30:00,1-04-08
Emirates,0 days 18:25:00,1 Stop,695.0,BOM,15:35:00,0 days 11:00:00,DXB,,,MLE,09:30:00,1-04-08
Emirates,0 days 23:50:00,1 Stop,695.0,BOM,10:10:00,0 days 16:40:00,DXB,,,MLE,15:30:00,1-04-08
Emirates,0 days 17:40:00,1 Stop,706.0,BOM,22:20:00,0 days 10:05:00,DXB,,,MLE,15:30:00,1-04-08
Emirates,0 days 20:40:00,1 Stop,706.0,BOM,19:20:00,0 days 13:10:00,DXB,,,MLE,15:30:00,1-04-08
Emirates,1 days 00:25:00,1 Stop,706.0,BOM,15:35:00,0 days 16:50:00,DXB,,,MLE,15:50:00,1-04-08
Qatar,0 days 12:10:00,1 Stop,850.0,BOM,04:10:00,0 days 03:50:00,DOH,,,MLE,07:25:00,
Emirates,0 days 12:35:00,1 Stop,863.0,BOM,19:20:00,0 days 04:20:00,DXB,,,MLE,07:25:00,1-04-08
Emirates,0 days 16:20:00,1 Stop,863.0,BOM,15:35:00,0 days 08:00:00,DXB,,,MLE,07:25:00,1-04-08
Emirates,0 days 21:45:00,1 Stop,863.0,BOM,10:10:00,0 days 13:40:00,DXB,,,MLE,07:40:00,1-04-08
Emirates,0 days 09:50:00,1 Stop,968.0,BOM,22:20:00,0 days 02:25:00,DXB,,,MLE,07:45:00,1-04-08
Emirates,0 days 09:55:00,1 Stop,968.0,BOM,22:20:00,0 days 02:05:00,DXB,,,MLE,15:30:00,1-04-08
Emirates,0 days 10:40:00,1 Stop,968.0,BOM,05:20:00,0 days 03:05:00,DXB,,,MLE,07:40:00,
Emirates,0 days 12:50:00,1 Stop,968.0,BOM,19:20:00,0 days 05:30:00,DXB,,,MLE,07:45:00,1-04-08
Emirates,0 days 12:55:00,1 Stop,968.0,BOM,19:20:00,0 days 05:10:00,DXB,,,MLE,07:40:00,1-04-08
Emirates,0 days 16:35:00,1 Stop,968.0,BOM,15:35:00,0 days 09:10:00,DXB,,,MLE,07:45:00,1-04-08
Emirates,0 days 16:40:00,1 Stop,968.0,BOM,15:35:00,0 days 08:50:00,DXB,,,MLE,07:40:00,1-04-08
Emirates,0 days 22:00:00,1 Stop,968.0,BOM,10:10:00,0 days 14:50:00,DXB,,,MLE,07:50:00,1-04-08
Qatar,0 days 14:30:00,1 Stop,975.0,BOM,17:50:00,0 days 06:15:00,DOH,,,MLE,08:25:00,1-04-08
Qatar,0 days 15:05:00,1 Stop,975.0,BOM,17:50:00,0 days 06:50:00,DOH,,,MLE,08:30:00,1-04-08
Qatar,0 days 15:10:00,1 Stop,975.0,BOM,17:50:00,0 days 06:55:00,DOH,,,MLE,15:50:00,1-04-08
Qatar,0 days 22:30:00,1 Stop,978.0,BOM,17:50:00,0 days 14:15:00,DOH,,,MLE,07:50:00,1-04-08
Qatar,1 days 04:10:00,1 Stop,978.0,BOM,04:10:00,0 days 19:50:00,DOH,,,MLE,08:25:00,1-04-08
Qatar,1 days 04:45:00,1 Stop,978.0,BOM,04:10:00,0 days 20:25:00,DOH,,,MLE,08:30:00,1-04-08
Qatar,1 days 04:50:00,1 Stop,978.0,BOM,04:10:00,0 days 20:30:00,DOH,,,MLE,07:45:00,1-04-08
Emirates,0 days 22:05:00,1 Stop,979.0,BOM,10:10:00,0 days 14:30:00,DXB,,,MLE,07:25:00,1-04-08
Emirates,1 days 02:35:00,1 Stop,979.0,BOM,05:20:00,0 days 18:15:00,DXB,,,MLE,07:40:00,1-04-08
Multiple,0 days 16:25:00,2 Stops,1186.0,BOM,15:45:00,0 days 03:40:00,DEL,0 days 02:35:00,DXB,MLE,07:45:00,1-04-08
Multiple,0 days 16:30:00,2 Stops,1186.0,BOM,15:45:00,0 days 03:40:00,DEL,0 days 02:15:00,DXB,MLE,07:40:00,1-04-08
Multiple,0 days 17:30:00,2 Stops,1186.0,BOM,14:40:00,0 days 04:55:00,DEL,0 days 02:35:00,DXB,MLE,07:45:00,1-04-08
Multiple,0 days 17:35:00,2 Stops,1186.0,BOM,14:40:00,0 days 04:55:00,DEL,0 days 02:15:00,DXB,MLE,14:40:00,1-04-08
Emirates,0 days 09:50:00,1 Stop,1195.0,BOM,05:20:00,0 days 02:15:00,DXB,,,MLE,15:00:00,
Emirates,0 days 10:10:00,1 Stop,1195.0,BOM,05:20:00,0 days 02:40:00,DXB,,,MLE,15:00:00,
Emirates,0 days 17:10:00,1 Stop,1206.0,BOM,22:20:00,0 days 09:40:00,DXB,,,MLE,15:00:00,1-04-08
Emirates,0 days 20:10:00,1 Stop,1206.0,BOM,19:20:00,0 days 12:45:00,DXB,,,MLE,15:00:00,1-04-08
Emirates,0 days 23:55:00,1 Stop,1206.0,BOM,15:35:00,0 days 16:25:00,DXB,,,MLE,07:40:00,1-04-08
Multiple,0 days 14:40:00,2 Stops,1275.0,BOM,17:30:00,0 days 01:35:00,BLR,0 days 03:00:00,DXB,MLE,07:40:00,1-04-08
Multiple,0 days 16:10:00,2 Stops,1275.0,BOM,16:00:00,0 days 03:05:00,BLR,0 days 03:00:00,DXB,MLE,08:15:00,1-04-08
Multiple,0 days 19:30:00,2 Stops,1338.0,BOM,13:15:00,0 days 03:40:00,KUL,0 days 05:30:00,CMB,MLE,15:00:00,1-04-08
Emirates,0 days 11:00:00,1 Stop,1375.0,BOM,04:30:00,0 days 03:45:00,DXB,,,MLE,15:30:00,
Emirates,0 days 11:30:00,1 Stop,1375.0,BOM,04:30:00,0 days 04:10:00,DXB,,,MLE,15:50:00,
Qatar,0 days 11:30:00,1 Stop,1440.0,BOM,04:50:00,0 days 03:10:00,DOH,,,MLE,07:50:00,
Qatar,1 days 03:30:00,1 Stop,1443.0,BOM,04:50:00,0 days 19:10:00,DOH,,,MLE,08:25:00,1-04-08
Qatar,1 days 04:05:00,1 Stop,1443.0,BOM,04:50:00,0 days 19:45:00,DOH,,,MLE,08:30:00,1-04-08
Qatar,1 days 04:10:00,1 Stop,1443.0,BOM,04:50:00,0 days 19:50:00,DOH,,,MLE,22:10:00,1-04-08
Singapore,0 days 23:00:00,1 Stop,1607.0,BOM,23:40:00,0 days 12:55:00,SIN,,,MLE,14:40:00,1-04-08
Emirates,0 days 10:40:00,1 Stop,1797.0,BOM,04:30:00,0 days 03:20:00,DXB,,,MLE,14:40:00,
Emirates,0 days 16:50:00,1 Stop,2134.0,BOM,22:20:00,0 days 09:15:00,DXB,,,MLE,06:15:00,1-04-08
Etihad,0 days 08:50:00,1 Stop,2936.0,BOM,21:55:00,0 days 01:40:00,AUH,,,MLE,06:15:00,1-04-08
Etihad,1 days 00:10:00,1 Stop,2936.0,BOM,06:35:00,0 days 16:55:00,AUH,,,MLE,06:15:00,1-04-08
Etihad,1 days 02:00:00,1 Stop,2936.0,BOM,04:45:00,0 days 18:50:00,AUH,,,MLE,08:15:00,1-04-08
Etihad,1 days 02:10:00,2 Stops,3166.0,BOM,06:35:00,0 days 13:30:00,AUH,0 days 03:35:00,CMB,MLE,08:15:00,1-04-08
Etihad,1 days 02:10:00,2 Stops,3166.0,BOM,06:35:00,0 days 14:55:00,AUH,0 days 02:20:00,CMB,MLE,08:15:00,1-04-08
Etihad,1 days 04:00:00,2 Stops,3166.0,BOM,04:45:00,0 days 15:25:00,AUH,0 days 03:35:00,CMB,MLE,08:15:00,1-04-08
Etihad,1 days 04:00:00,2 Stops,3166.0,BOM,04:45:00,0 days 16:50:00,AUH,0 days 02:20:00,"CMB""sc-jRQBWg",LHR,,1-04-08
Kuwait,0 days 12:00:00,1 Stop,492.0,,07:15:00,0 days 01:30:00,KWI,,,LHR,14:45:00,
Turkish,0 days 15:10:00,1 Stop,503.0,,04:25:00,0 days 02:00:00,IST,,,LGW,15:05:00,1-04-08
Turkish,0 days 16:15:00,1 Stop,503.0,,04:25:00,0 days 02:55:00,IST,,,LHR,16:10:00,1-04-08
Turkish,0 days 16:20:00,1 Stop,503.0,,04:25:00,0 days 03:00:00,IST,,,LHR,16:15:00,1-04-08
Turkish,0 days 16:50:00,1 Stop,503.0,,04:25:00,0 days 03:40:00,IST,,,LHR,16:45:00,1-04-08
Turkish,0 days 20:40:00,1 Stop,503.0,,04:25:00,0 days 07:20:00,IST,,,LHR,20:35:00,1-04-08
Turkish,0 days 22:30:00,1 Stop,503.0,,04:25:00,0 days 09:10:00,IST,,,LHR,22:25:00,1-04-08
Turkish,1 days 09:55:00,1 Stop,503.0,,04:25:00,0 days 20:40:00,IST,,,LGW,09:50:00,1-04-08
Turkish,1 days 10:00:00,1 Stop,503.0,,04:25:00,0 days 20:45:00,IST,,,LGW,09:55:00,1-04-08
Emirates,0 days 12:35:00,1 Stop,509.0,,04:30:00,0 days 02:00:00,DXB,,,LHR,12:35:00,1-04-08
Etihad,1 days 04:40:00,1 Stop,510.0,,06:35:00,0 days 18:15:00,AUH,,,LHR,06:45:00,1-04-08
Etihad,1 days 06:30:00,1 Stop,510.0,,04:45:00,0 days 20:10:00,AUH,,,LHR,06:45:00,1-04-08
Etihad,0 days 13:20:00,1 Stop,546.0,,21:55:00,0 days 03:00:00,AUH,,,LGW,06:45:00,1-04-08
IndiGo,0 days 16:15:00,1 Stop,547.0,,04:25:00,0 days 02:55:00,IST,,,LHR,16:10:00,1-04-08
IndiGo,0 days 15:10:00,1 Stop,554.0,,04:25:00,0 days 02:00:00,IST,,,LHR,15:05:00,1-04-08
IndiGo,0 days 16:50:00,1 Stop,554.0,,04:25:00,0 days 03:40:00,IST,,,LHR,16:45:00,1-04-08
IndiGo,0 days 20:40:00,1 Stop,554.0,,04:25:00,0 days 07:20:00,IST,,,LHR,20:35:00,1-04-08
IndiGo,1 days 12:25:00,1 Stop,554.0,,04:25:00,0 days 23:05:00,IST,,,LHR,12:20:00,1-04-08
Gulf Air Company,0 days 13:20:00,1 Stop,560.0,,06:30:00,0 days 02:55:00,BAH,,,LHR,15:20:00,1-04-08
Gulf Air Company,0 days 13:40:00,1 Stop,560.0,,21:45:00,0 days 03:00:00,BAH,,,LHR,06:55:00,1-04-08
Gulf Air Company,1 days 04:55:00,1 Stop,560.0,,06:30:00,0 days 18:30:00,BAH,,,LHR,06:55:00,1-04-08
Emirates,0 days 13:15:00,1 Stop,566.0,,22:20:00,0 days 02:25:00,DXB,,,STN,07:05:00,1-04-08
Emirates,0 days 13:25:00,1 Stop,566.0,,04:30:00,0 days 02:50:00,DXB,,,LGW,13:25:00,1-04-08
Emirates,0 days 14:05:00,1 Stop,566.0,,10:10:00,0 days 03:15:00,DXB,,,LGW,19:45:00,1-04-08
Emirates,0 days 16:30:00,1 Stop,566.0,,19:20:00,0 days 05:45:00,DXB,,,LHR,07:20:00,1-04-08
Kuwait,0 days 12:15:00,1 Stop,572.0,,02:15:00,0 days 01:45:00,KWI,,,LGW,10:00:00,1-04-08
Emirates,0 days 13:30:00,1 Stop,577.0,,22:20:00,0 days 02:40:00,DXB,,,LHR,07:20:00,1-04-08
Emirates,0 days 16:15:00,1 Stop,577.0,,19:20:00,0 days 05:30:00,DXB,,,LGW,07:05:00,1-04-08
Emirates,0 days 19:45:00,1 Stop,577.0,,04:30:00,0 days 08:55:00,DXB,,,LHR,19:45:00,1-04-08
Emirates,0 days 20:00:00,1 Stop,577.0,,15:35:00,0 days 09:10:00,DXB,,,LGW,07:05:00,1-04-08
Emirates,0 days 20:15:00,1 Stop,577.0,,15:35:00,0 days 09:25:00,DXB,,,LHR,07:20:00,1-04-08
Emirates,0 days 20:35:00,1 Stop,577.0,,22:20:00,0 days 09:35:00,DXB,,,LHR,14:25:00,1-04-08
Emirates,0 days 22:20:00,1 Stop,577.0,,22:20:00,0 days 11:20:00,DXB,,,LHR,16:10:00,1-04-08
Emirates,0 days 23:35:00,1 Stop,577.0,,19:20:00,0 days 12:40:00,DXB,,,LHR,14:25:00,1-04-08
Emirates,1 days 01:20:00,1 Stop,577.0,,19:20:00,0 days 14:25:00,DXB,,,LGW,16:10:00,1-04-08
Emirates,1 days 01:40:00,1 Stop,577.0,,10:10:00,0 days 15:05:00,DXB,,,LHR,07:20:00,1-04-08
Emirates,1 days 03:20:00,1 Stop,577.0,,15:35:00,0 days 16:20:00,DXB,,,LHR,14:25:00,1-04-08
Emirates,1 days 05:05:00,1 Stop,577.0,,15:35:00,0 days 18:05:00,DXB,,,LHR,16:10:00,1-04-08
Kuwait,0 days 17:00:00,1 Stop,665.0,,02:15:00,0 days 06:30:00,KWI,,,LHR,14:45:00,1-04-08
Emirates,0 days 18:35:00,1 Stop,667.0,,22:20:00,0 days 07:40:00,DXB,,,LGW,12:25:00,1-04-08
Emirates,0 days 18:45:00,1 Stop,667.0,,22:20:00,0 days 07:55:00,DXB,,,LHR,12:35:00,1-04-08
